1481406354
66	0.0467729	20	0.935458	100
67	0.0220585	40	0.882342	100
68	0.0283736	40	1.13495	100
69	0.0108991	400	4.35964	100
70	0.0438083	20	0.876165	100
71	0.0304755	5	0.152378	100
72	0.0298704	50	1.49352	100
73	0.0263506	4	0.105402	100
74	0.04672	1	0.04672	100
75	0.00804597	200	1.60919	100
76	0.000594229	1000	0.594229	100
77	0.00609872	2	0.0121974	100
78	0.006791	500	3.3955	100
79	0.000287116	40	0.0114846	100
80	0.00455821	20	0.0911641	100
81	0.00484985	100	0.484985	100
82	0.00569195	500	2.84597	100
83	0.000809759	20	0.0161952	100
84	0.00642823	500	3.21411	100
85	0.00635624	200	1.27125	100
86	0.0137041	2	0.0274082	100
87	0.0140469	2	0.0280939	100
88	0.00161938	1	0.00161938	100
89	0.0200309	20	0.400618	100
90	0.00205716	20	0.0411433	100
91	0.0222945	20	0.44589	100
92	0.01589	5	0.0794502	100
93	0.027452	4	0.109808	100
94	0.0296397	10	0.296397	100
95	0.0276738	100	2.76738	100
96	0.0395348	1	0.0395348	100
97	0.0123557	1	0.0123557	100
98	0.0078773	500	3.93865	100
99	0.00830115	2	0.0166023	100
-------------------
1481406355
0	0.00186634	100	0.186634	100
1	0.0121806	2	0.0243611	100
2	0.0345018	20	0.690036	100
3	0.0234532	10	0.234532	100
4	0.00510788	500	2.55394	100
5	0.0237596	10	0.237596	100
6	0.000849962	400	0.339985	100
7	0.018314	20	0.36628	100
8	0.00915778	2	0.0183156	100
9	0.00808692	200	1.61738	100
10	0.00492084	5	0.0246042	100
11	0.014609	100	1.4609	100
12	0.00907457	1	0.00907457	100
13	0.0106953	1000	10.6953	100
14	0.00645041	100	0.645041	100
15	0.0357479	5	0.178739	100
16	0.0192245	1000	19.2245	100
17	0.0360947	1000	36.0947	100
18	0.000495553	500	0.247777	100
19	0.00991404	4	0.0396562	100
20	0.000818133	1000	0.818133	100
21	0.0677383	1	0.0677383	100
22	0.0807531	500	40.3765	100
23	0.0115064	2	0.0230129	100
24	0.0129733	500	6.48665	100
25	0.0224029	4	0.0896115	100
26	0.0530843	200	10.6169	100
27	0.0374572	1	0.0374572	100
28	0.00916815	20	0.183363	100
29	0.0525461	1000	52.5461	100
30	0.00385475	50	0.192738	100
31	0.0121394	500	6.06972	100
32	0.00993252	10	0.0993252	100
33	0.000947833	1	0.000947833	100
34	0.00470996	1000	4.70996	100
35	0.020345	40	0.813799	100
36	0.0266612	50	1.33306	100
37	0.00578523	400	2.31409	100
38	0.00674105	500	3.37052	100
39	0.00342643	10	0.0342643	100
40	0.0181745	100	1.81745	100
41	0.0143632	2	0.0287263	100
42	0.0226694	100	2.26694	100
43	0.000320911	200	0.0641823	100
44	0.069959	10	0.69959	100
45	4.17233e-05	500	0.0208616	100
46	0.0350611	10	0.350611	100
47	0.0167149	100	1.67149	100
48	0.0333012	100	3.33012	100
49	0.0373065	4	0.149226	100
50	0.000414193	10	0.00414193	100
51	0.0381353	2	0.0762707	100
52	0.0324778	50	1.62389	100
53	0.000202835	100	0.0202835	100
54	0.00772941	50	0.386471	100
55	0.00796145	50	0.398073	100
56	0.0217974	40	0.871897	100
57	0.00657815	40	0.263126	100
58	0.00522166	1	0.00522166	100
59	0.00259036	500	1.29518	100
60	0.0057745	50	0.288725	100
61	0.0113735	2	0.0227469	100
62	0.0189961	1	0.0189961	100
63	0.0228647	100	2.28647	100
64	0.013289	40	0.531559	100
65	0.0384796	100	3.84796	100
66	0.00912207	1000	9.12207	100
67	0.00647497	1000	6.47497	100
68	0.00332206	100	0.332206	100
69	0.0236548	100	2.36548	100
70	0.012055	20	0.241101	100
71	0.0299063	100	2.99063	100
72	0.00579327	500	2.89664	100
73	0.00405246	4	0.0162098	100
74	0.0326048	5	0.163024	100
75	0.00545672	20	0.109134	100
76	0.00425127	1000	4.25127	100
77	0.0230194	20	0.460389	100
78	0.0392218	10	0.392218	100
79	0.000968277	1000	0.968277	100
80	0.0170828	2	0.0341655	100
81	0.043043	20	0.860859	100
82	0.0519841	1	0.0519841	100
83	0.0097582	50	0.48791	100
84	0.0385475	50	1.92738	100
85	0.00618187	1000	6.18187	100
86	0.0269746	4	0.107898	100
87	0.0155382	1	0.0155382	100
88	0.0160349	1	0.0160349	100
89	0.00124116	2	0.00248232	100
90	0.0243401	5	0.1217	100
91	0.0369429	10	0.369429	100
92	0.0107694	100	1.07694	100
93	0.00779065	20	0.155813	100
94	0.0152391	1000	15.2391	100
95	0.00100519	20	0.0201038	100
96	0.00747635	500	3.73818	100
97	0.00096111	5	0.00480555	100
98	0.0214323	5	0.107162	100
99	0.038459	4	0.153836	100
-------------------
1481406356
0	0.00061202	5	0.0030601	100
1	0.0196161	1000	19.6161	100
2	0.00538075	1	0.00538075	100
3	0.0127851	10	0.127851	100
4	0.00176942	40	0.0707769	100
5	0.000840187	40	0.0336075	100
6	0.038228	10	0.38228	100
7	0.0423063	1	0.0423063	100
8	0.082868	1	0.082868	100
9	0.0368116	5	0.184058	100
10	0.0132784	1	0.0132784	100
11	0.00178707	5	0.00893533	100
12	0.0415466	10	0.415466	100
13	0.0125513	400	5.02052	100
14	0.00104082	2	0.00208163	100
15	0.00405908	200	0.811815	100
16	0.00317645	20	0.063529	100
17	0.00960159	1	0.00960159	100
18	0.0197337	40	0.789347	100
19	0.0148178	40	0.592713	100
20	0.0697721	20	1.39544	100
21	0.0088098	20	0.176196	100
22	0.0116767	1000	11.6767	100
23	0.00144064	500	0.720322	100
24	0.00298536	20	0.0597072	100
25	0.00945139	40	0.378056	100
26	0.015058	1	0.015058	100
27	0.0316288	10	0.316288	100
28	0.00817084	20	0.163417	100
29	0.0052824	10	0.052824	100
30	0.0295067	1	0.0295067	100
31	0.00921571	1	0.00921571	100
32	0.0435864	200	8.71727	100
33	0.00104415	10	0.0104415	100
34	0.0409747	10	0.409747	100
35	2.06232e-05	40	0.000824928	100
36	0.00192237	400	0.768948	100
37	0.0267023	40	1.06809	100
38	0.0414681	1000	41.4681	100
39	0.00169742	1	0.00169742	100
40	0.0187663	10	0.187663	100
41	0.0102957	1000	10.2957	100
42	0.00379789	1000	3.79789	100
43	0.0148799	1000	14.8799	100
44	0.0534828	5	0.267414	100
45	0.00505596	20	0.101119	100
46	0.0255924	100	2.55924	100
47	0.00211066	50	0.105533	100
48	0.019625	100	1.9625	100
49	0.0100769	400	4.03075	100
50	0.020406	500	10.203	100
51	0.0187157	1	0.0187157	100
52	0.0311465	20	0.622929	100
53	0.00308347	10	0.0308347	100
54	0.0231934	2	0.0463868	100
55	0.0635992	1000	63.5992	100
56	0.0143294	40	0.573177	100
57	0.00575691	1000	5.75691	100
58	0.0280246	20	0.560491	100
59	0.0444663	1	0.0444663	100
60	0.0127234	1000	12.7234	100
61	0.0154124	100	1.54124	100
62	0.00663644	500	3.31822	100
63	0.0100515	20	0.20103	100
64	0.0184762	200	3.69525	100
65	0.00436497	100	0.436497	100
66	0.0104173	4	0.0416694	100
67	0.0251099	2	0.0502199	100
68	0.0751042	40	3.00417	100
69	0.00670025	5	0.0335012	100
70	0.0297157	40	1.18863	100
71	0.0157293	40	0.629172	100
72	0.0231586	100	2.31586	100
73	0.000527143	400	0.210857	100
74	0.00334647	2	0.00669295	100
75	0.0209644	200	4.19288	100
76	0.00536671	4	0.0214669	100
77	0.0463016	500	23.1508	100
78	0.0269321	40	1.07728	100
79	0.0389056	1000	38.9056	100
80	0.00627887	4	0.0251155	100
81	0.00980829	100	0.980829	100
82	0.0121613	2	0.0243226	100
83	0.00299858	500	1.49929	100
84	0.0160627	500	8.03134	100
85	0.00525902	10	0.0525902	100
86	0.00275902	10	0.0275902	100
87	0.00427392	50	0.213696	100
88	0.0151538	20	0.303076	100
89	0.0504196	40	2.01678	100
90	0.00241554	20	0.0483108	100
91	0.00183555	40	0.0734222	100
92	0.0147106	5	0.0735532	100
93	0.0120422	2	0.0240845	100
94	0.0157428	1	0.0157428	100
95	0.00529172	40	0.211669	100
96	0.0281715	500	14.0857	100
97	0.0523699	40	2.0948	100
98	0.00644342	40	0.257737	100
99	0.000227332	1000	0.227332	100
-------------------
1481406357
0	0.00219691	2	0.00439382	100
1	0.00473821	2	0.00947642	100
2	0.00187349	4	0.00749397	100
3	0.0499209	1000	49.9209	100
4	0.00185406	100	0.185406	100
5	0.0212108	40	0.848432	100
6	0.00266147	1000	2.66147	100
7	0.00130928	10	0.0130928	100
8	0.0270097	100	2.70097	100
9	0.0272696	1000	27.2696	100
10	0.0141647	50	0.708234	100
11	0.0182103	200	3.64206	100
12	0.0175607	40	0.702429	100
13	0.00452936	500	2.26468	100
14	0.0289979	20	0.579958	100
15	0.0368191	200	7.36382	100
16	0.00586939	10	0.0586939	100
17	0.011946	100	1.1946	100
18	0.00401199	20	0.0802398	100
19	0.0185468	1000	18.5468	100
20	0.0352894	40	1.41158	100
21	0.0177429	10	0.177429	100
22	0.00379109	10	0.0379109	100
23	0.00623286	500	3.11643	100
24	0.00384891	1000	3.84891	100
25	0.0159039	50	0.795197	100
26	0.0438101	1	0.0438101	100
27	0.00686216	20	0.137243	100
28	0.0112542	5	0.056271	100
29	0.0376415	1	0.0376415	100
30	0.00784159	1000	7.84159	100
31	0.0156295	500	7.81476	100
32	0.00179434	2	0.00358868	100
33	0.0110967	40	0.443869	100
34	0.0132674	100	1.32674	100
35	0.00404584	40	0.161834	100
36	0.00252831	10	0.0252831	100
37	0.019846	1000	19.846	100
38	0.00591671	40	0.236669	100
39	0.0433613	2	0.0867226	100
40	0.0101182	2	0.0202365	100
41	0.031039	1	0.031039	100
42	0.014196	10	0.14196	100
43	0.000126481	50	0.00632405	100
44	3.43323e-05	10	0.000343323	100
45	0.00732565	10	0.0732565	100
46	0.0424442	200	8.48885	100
47	0.00664973	50	0.332487	100
48	0.0305045	20	0.610089	100
49	0.00132775	1000	1.32775	100
50	0.0479692	50	2.39846	100
51	0.01973	200	3.94601	100
52	0.0231621	2	0.0463241	100
53	0.00178617	10	0.0178617	100
54	0.0469037	400	18.7615	100
55	0.0393189	2	0.0786378	100
56	0.020659	1000	20.659	100
57	0.0314435	5	0.157217	100
58	0.00347191	1	0.00347191	100
59	0.0018912	200	0.378239	100
60	0.0219183	500	10.9591	100
61	0.0141892	4	0.056757	100
62	0.0215203	2	0.0430405	100
63	0.0280849	40	1.1234	100
64	0.0536975	500	26.8487	100
65	0.0029493	40	0.117972	100
66	0.0518437	10	0.518437	100
67	0.00100315	5	0.00501573	100
68	0.0281264	2	0.0562527	100
69	0.00395018	10	0.0395018	100
70	0.0521572	1	0.0521572	100
71	0.0033105	10	0.033105	100
72	0.064134	40	2.56536	100
73	0.0102726	100	1.02726	100
74	0.003299	5	0.016495	100
75	0.0619733	5	0.309866	100
76	0.0218694	4	0.0874776	100
77	0.000601143	20	0.0120229	100
78	0.00486273	20	0.0972545	100
79	0.0124564	40	0.498254	100
80	0.00186568	4	0.00746274	100
81	0.0029856	5	0.014928	100
82	0.00257233	40	0.102893	100
83	0.0301534	50	1.50767	100
84	0.00528461	50	0.26423	100
85	0.000350773	10	0.00350773	100
86	0.0224828	20	0.449657	100
87	0.0444747	1000	44.4747	100
88	0.0336285	100	3.36285	100
89	0.0296359	1000	29.6359	100
90	0.0528041	40	2.11216	100
91	0.00931988	2	0.0186398	100
92	0.00537155	40	0.214862	100
93	0.0156116	2	0.0312233	100
94	0.00432816	400	1.73126	100
95	0.00530978	40	0.212391	100
96	0.0304523	2	0.0609046	100
97	0.00390105	40	0.156042	100
98	0.0131686	500	6.58428	100
99	0.0355725	400	14.229	100
-------------------
1481406359
0	0.042914	40	1.71656	100
1	0.00395918	40	0.158367	100
2	0.0142369	400	5.69477	100
3	0.0478507	4	0.191403	100
4	0.0176901	20	0.353801	100
5	0.0116904	10	0.116904	100
6	0.00499058	400	1.99623	100
7	0.0122309	1000	12.2309	100
8	0.0164442	40	0.657768	100
9	0.0124619	20	0.249238	100
10	0.0268996	200	5.37992	100
11	0.0183941	50	0.919706	100
12	0.0210289	5	0.105144	100
13	0.00475931	2	0.00951862	100
14	0.00767899	1000	7.67899	100
15	0.037223	400	14.8892	100
16	0.000319004	5	0.00159502	100
17	0.00843799	4	0.033752	100
18	0.0334585	1	0.0334585	100
19	0.00357771	20	0.0715542	100
20	0.0160582	4	0.0642328	100
21	0.00719202	2	0.014384	100
22	0.0399052	4	0.159621	100
23	0.000539064	2	0.00107813	100
24	0.00589311	40	0.235724	100
25	0.0413595	400	16.5438	100
26	0.0416214	100	4.16214	100
27	0.0319647	200	6.39293	100
28	0.00504243	20	0.100849	100
29	0.0351496	10	0.351496	100
30	0.0012536	40	0.0501442	100
31	0.00302589	500	1.51294	100
32	0.00111938	50	0.0559688	100
33	0.0175489	500	8.77446	100
34	0.0016638	50	0.0831902	100
35	0.021911	10	0.21911	100
36	0.00191796	40	0.0767183	100
37	0.00759673	1000	7.59673	100
38	0.00393772	400	1.57509	100
39	0.0230045	5	0.115023	100
40	0.0338032	1	0.0338032	100
41	0.0605335	10	0.605335	100
42	0.00757444	50	0.378722	100
43	0.0135809	50	0.679046	100
44	0.00402296	2	0.00804591	100
45	0.0216111	100	2.16111	100
46	0.00939393	40	0.375757	100
47	0.00452828	1000	4.52828	100
48	0.00106847	500	0.534236	100
49	0.00524008	1	0.00524008	100
50	0.00986946	20	0.197389	100
51	0.0204029	1	0.0204029	100
52	0.0163828	20	0.327655	100
53	0.00657302	40	0.262921	100
54	0.0224695	20	0.449389	100
55	0.0358414	400	14.3366	100
56	0.00378567	500	1.89283	100
57	0.0171228	40	0.684912	100
58	0.0223027	40	0.892107	100
59	0.011107	4	0.0444281	100
60	0.0116237	400	4.6495	100
61	0.0274038	400	10.9615	100
62	0.0176389	1	0.0176389	100
63	0.0139946	4	0.0559783	100
64	0.00900376	4	0.036015	100
65	0.0228958	100	2.28958	100
66	0.00424254	4	0.0169702	100
67	0.0128881	1000	12.8881	100
68	0.091041	400	36.4164	100
69	0.00908798	200	1.8176	100
70	0.00308692	20	0.0617385	100
71	0.0349414	40	1.39766	100
72	0.00809306	10	0.0809306	100
73	0.0136061	500	6.80304	100
74	0.00874287	20	0.174857	100
75	0.0158944	200	3.17887	100
76	0.00388288	50	0.194144	100
77	0.0293137	20	0.586273	100
78	0.0290339	40	1.16136	100
79	0.00539705	40	0.215882	100
80	0.0699782	500	34.9891	100
81	0.0026381	40	0.105524	100
82	0.0396791	500	19.8395	100
83	0.0149019	5	0.0745094	100
84	0.0105402	1000	10.5402	100
85	0.0157025	100	1.57025	100
86	0.00947231	1	0.00947231	100
87	0.0190659	10	0.190659	100
88	0.00210992	4	0.00843966	100
89	0.000263214	500	0.131607	100
90	0.0947201	100	9.472	100
91	0.0143896	500	7.19479	100
92	0.0269382	500	13.4691	100
93	0.0159118	1000	15.9118	100
94	0.0802036	1	0.0802036	100
95	0.000680037	5	0.00340018	100
96	0.00225592	40	0.0902367	100
97	0.0025503	1	0.0025503	100
98	0.0132329	2	0.0264659	100
99	0.0117892	5	0.0589458	100
-------------------
1481406361
0	0.00254822	4	0.0101929	100
1	0.0444232	40	1.77693	100
2	0.00189173	40	0.0756693	100
3	0.00797629	1000	7.97629	100
4	0.0057919	5	0.0289595	100
5	0.0230258	200	4.60515	100
6	0.00206113	400	0.824451	100
7	0.0134236	4	0.0536942	100
8	0.0113732	10	0.113732	100
9	0.00848341	1	0.00848341	100
10	0.0355133	1	0.0355133	100
11	0.00667298	40	0.266919	100
12	0.000346661	20	0.00693321	100
13	0.0143174	500	7.1587	100
14	0.0486754	100	4.86754	100
15	0.00481427	20	0.0962853	100
16	0.0116855	400	4.6742	100
17	0.0121379	1000	12.1379	100
18	0.0130199	4	0.0520797	100
19	0.00570631	100	0.570631	100
20	0.00673985	4	0.0269594	100
21	0.00823534	1000	8.23534	100
22	0.0551295	10	0.551295	100
23	0.000179648	1000	0.179648	100
24	0.007056	100	0.7056	100
25	0.0156895	100	1.56895	100
26	0.00245905	10	0.0245905	100
27	0.0531061	4	0.212424	100
28	0.0415434	2	0.0830867	100
29	0.0142951	20	0.285902	100
30	0.071931	4	0.287724	100
31	0.00031805	1000	0.31805	100
32	0.0108649	400	4.34594	100
33	0.001531	1	0.001531	100
34	0.00882232	4	0.0352893	100
35	0.0237929	200	4.75857	100
36	0.0297439	20	0.594878	100
37	0.0122473	500	6.12366	100
38	0.00495243	1000	4.95243	100
39	0.00554669	200	1.10934	100
40	0.0355299	10	0.355299	100
41	0.00160635	1000	1.60635	100
42	0.0155659	4	0.0622635	100
43	0.0380286	10	0.380286	100
44	0.0180351	500	9.01753	100
45	0.0124208	500	6.21039	100
46	0.00178397	200	0.356793	100
47	0.00149524	100	0.149524	100
48	0.0585881	20	1.17176	100
49	0.0168433	10	0.168433	100
50	0.00777674	1	0.00777674	100
51	0.00551254	500	2.75627	100
52	0.0514903	200	10.2981	100
53	0.00614893	1	0.00614893	100
54	0.00572783	2	0.0114557	100
55	0.00530869	4	0.0212348	100
56	0.034789	50	1.73945	100
57	0.00920624	500	4.60312	100
58	0.00372595	200	0.745189	100
59	0.0252894	1	0.0252894	100
60	0.0459369	50	2.29685	100
61	0.00316256	1000	3.16256	100
62	0.0260407	100	2.60407	100
63	0.00841194	40	0.336478	100
64	0.00521737	1000	5.21737	100
65	0.00224918	100	0.224918	100
66	0.00128376	5	0.00641882	100
67	0.000435829	5	0.00217915	100
68	0.019455	40	0.778201	100
69	0.00769734	40	0.307894	100
70	0.0073089	1	0.0073089	100
71	0.0130222	200	2.60445	100
72	0.0110573	50	0.552863	100
73	0.0413913	1000	41.3913	100
74	0.00801098	4	0.0320439	100
75	0.0878269	200	17.5654	100
76	0.00775218	200	1.55044	100
77	0.0104564	1000	10.4564	100
78	0.00122026	200	0.244051	100
79	0.00690714	2	0.0138143	100
80	0.0727543	4	0.291017	100
81	0.0108003	1	0.0108003	100
82	0.0155956	50	0.779779	100
83	0.0483846	400	19.3538	100
84	0.0229649	200	4.59298	100
85	0.0291396	1	0.0291396	100
86	0.00275409	10	0.0275409	100
87	0.0149573	200	2.99146	100
88	0.00303546	4	0.0121418	100
89	0.00877047	1000	8.77047	100
90	0.00606284	40	0.242513	100
91	0.000633195	100	0.0633195	100
92	0.0194038	5	0.0970191	100
93	0.0800884	1000	80.0884	100
94	0.0127327	10	0.127327	100
95	0.0319663	4	0.127865	100
96	0.000999495	50	0.0499748	100
97	0.02431	100	2.431	100
98	0.052495	100	5.2495	100
99	0.0243629	1	0.0243629	100
-------------------
1481406363
0	0.0155581	50	0.777906	100
1	0.00341153	1000	3.41153	100
2	0.00792587	1000	7.92587	100
3	0.0343889	1000	34.3889	100
4	0.0098325	1	0.0098325	100
5	0.00957477	50	0.478739	100
6	0.0480572	4	0.192229	100
7	0.0081383	200	1.62766	100
8	0.0148244	1	0.0148244	100
9	0.00561666	200	1.12333	100
10	0.00557351	20	0.11147	100
11	0.0044558	4	0.0178232	100
12	0.00987935	5	0.0493968	100
13	0.0823948	40	3.29579	100
14	0.0101786	2	0.0203571	100
15	0.0571731	1000	57.1731	100
16	0.00763881	1000	7.63881	100
17	0.0196514	40	0.786057	100
18	0.015416	2	0.0308321	100
19	0.00909805	4	0.0363922	100
20	0.0105888	40	0.423551	100
21	0.0530175	4	0.21207	100
22	0.0264935	40	1.05974	100
23	0.0279506	40	1.11803	100
24	0.00477767	200	0.955534	100
25	0.00610602	2	0.012212	100
26	0.0172163	100	1.72163	100
27	0.0395511	5	0.197756	100
28	0.0318594	40	1.27438	100
29	0.0046314	2	0.0092628	100
30	0.0141149	20	0.282297	100
31	0.00945747	50	0.472873	100
32	0.00914741	5	0.045737	100
33	0.0416865	1000	41.6865	100
34	0.00537431	5	0.0268716	100
35	0.0299774	1000	29.9774	100
36	0.00655115	10	0.0655115	100
37	0.00380182	200	0.760365	100
38	0.00363028	200	0.726056	100
39	0.0364116	500	18.2058	100
40	0.0108075	40	0.432301	100
41	0.0104426	100	1.04426	100
42	0.00161731	10	0.0161731	100
43	0.036442	2	0.072884	100
44	0.0101328	10	0.101328	100
45	0.0129947	2	0.0259894	100
46	0.0314345	4	0.125738	100
47	0.0270265	2	0.0540531	100
48	0.00363702	1	0.00363702	100
49	0.00939482	10	0.0939482	100
50	0.00370544	400	1.48218	100
51	0.0182161	100	1.82161	100
52	0.00815153	2	0.0163031	100
53	0.0608864	200	12.1773	100
54	0.00997168	2	0.0199434	100
55	0.0161854	50	0.80927	100
56	0.00538361	400	2.15344	100
57	0.00108588	10	0.0108588	100
58	0.0126608	20	0.253216	100
59	0.00206506	1000	2.06506	100
60	0.00665188	100	0.665188	100
61	0.00111043	400	0.444174	100
62	0.0147056	10	0.147056	100
63	0.0239573	400	9.58292	100
64	0.0639302	50	3.19651	100
65	0.0287396	200	5.74793	100
66	0.0135968	200	2.71935	100
67	0.00609452	50	0.304726	100
68	0.0784542	1000	78.4542	100
69	0.0207051	40	0.828203	100
70	0.00282082	4	0.0112833	100
71	0.0102223	10	0.102223	100
72	0.00303847	100	0.303847	100
73	0.00499111	40	0.199645	100
74	0.00714037	5	0.0357018	100
75	0.0169936	40	0.679742	100
76	0.0265831	100	2.65831	100
77	0.00305089	200	0.610179	100
78	0.00932893	5	0.0466447	100
79	0.0548228	500	27.4114	100
80	0.0147656	1	0.0147656	100
81	0.0151899	2	0.0303798	100
82	0.0158536	50	0.792678	100
83	0.0442309	1000	44.2309	100
84	0.0128481	1000	12.8481	100
85	0.000221953	10	0.00221953	100
86	0.0135327	40	0.541308	100
87	0.0287466	500	14.3733	100
88	0.00135569	1000	1.35569	100
89	0.00034979	400	0.139916	100
90	0.045487	2	0.090974	100
91	0.00867693	500	4.33847	100
92	0.00158897	5	0.00794485	100
93	0.0128713	10	0.128713	100
94	0.00185613	200	0.371227	100
95	0.00125717	2	0.00251433	100
96	0.010173	4	0.0406918	100
97	0.0437449	200	8.74898	100
98	0.0245154	400	9.80615	100
99	0.0524217	200	10.4843	100
-------------------
1481406365
0	0.00304747	40	0.121899	100
1	0.00431216	2	0.00862432	100
2	0.0140495	50	0.702477	100
3	0.0172079	10	0.172079	100
4	0.0564657	5	0.282329	100
5	0.0134835	5	0.0674176	100
6	0.00118697	500	0.593483	100
7	0.0210811	500	10.5405	100
8	0.00388658	1	0.00388658	100
9	0.0598141	5	0.29907	100
10	0.00377834	1000	3.77834	100
11	0.054656	40	2.18624	100
12	0.0198082	20	0.396163	100
13	0.0285871	40	1.14348	100
14	0.00802338	5	0.0401169	100
15	0.00599563	2	0.0119913	100
16	0.00412548	40	0.165019	100
17	0.000109911	4	0.000439644	100
18	0.0156995	10	0.156995	100
19	0.0215036	4	0.0860143	100
20	0.0192116	5	0.0960582	100
21	0.0584768	4	0.233907	100
22	0.0151505	5	0.0757527	100
23	0.0130093	40	0.520372	100
24	0.00213742	500	1.06871	100
25	0.0371131	400	14.8452	100
26	0.00368404	20	0.0736809	100
27	0.0320007	20	0.640013	100
28	0.0394841	1	0.0394841	100
29	0.00310731	4	0.0124292	100
30	0.019439	20	0.38878	100
31	0.000899196	5	0.00449598	100
32	0.00832558	500	4.16279	100
33	0.00410521	1	0.00410521	100
34	0.0193514	200	3.87027	100
35	0.00722063	4	0.0288825	100
36	0.0238476	100	2.38476	100
37	0.0230752	1	0.0230752	100
38	0.000229478	1	0.000229478	100
39	0.0460771	400	18.4309	100
40	0.02055	20	0.411	100
41	0.00405669	200	0.811338	100
42	0.0371712	200	7.43425	100
43	0.00788534	100	0.788534	100
44	8.66055e-05	20	0.00173211	100
45	0.00505877	5	0.0252938	100
46	0.0191396	10	0.191396	100
47	0.00442547	10	0.0442547	100
48	0.00535333	40	0.214133	100
49	0.00482798	1	0.00482798	100
50	0.0449064	500	22.4532	100
51	0.0426656	1000	42.6656	100
52	0.00376362	40	0.150545	100
53	0.0122845	4	0.0491378	100
54	0.0102917	200	2.05834	100
55	0.00674373	10	0.0674373	100
56	0.00856209	1	0.00856209	100
57	0.0182644	2	0.0365288	100
58	0.00280237	1	0.00280237	100
59	0.005853	200	1.1706	100
60	0.0297326	2	0.0594652	100
61	0.0322642	400	12.9057	100
62	0.00715876	1000	7.15876	100
63	0.00314939	10	0.0314939	100
64	0.000124991	50	0.00624955	100
65	0.0651616	1000	65.1616	100
66	0.0127146	400	5.08585	100
67	0.0265623	4	0.106249	100
68	0.0224577	1	0.0224577	100
69	0.0131458	4	0.0525832	100
70	0.0213453	100	2.13453	100
71	0.00900692	200	1.80138	100
72	0.0234638	40	0.938551	100
73	0.0153568	40	0.614274	100
74	0.0256483	100	2.56483	100
75	0.0235942	1	0.0235942	100
76	0.0292197	20	0.584394	100
77	0.00890788	400	3.56315	100
78	0.045226	100	4.5226	100
79	0.000321925	10	0.00321925	100
80	0.0174493	40	0.697974	100
81	0.032246	50	1.6123	100
82	0.0458071	20	0.916142	100
83	0.0254519	400	10.1808	100
84	0.00595364	50	0.297682	100
85	0.00752035	500	3.76017	100
86	0.00129044	1	0.00129044	100
87	0.0208011	1000	20.8011	100
88	0.0531536	2	0.106307	100
89	0.00385766	20	0.0771531	100
90	0.0388166	1000	38.8166	100
91	0.0196403	50	0.982017	100
92	0.0709467	40	2.83787	100
93	0.00162729	1	0.00162729	100
94	0.0140085	40	0.56034	100
95	3.41795e-05	50	0.00170898	100
96	0.00161953	4	0.00647811	100
97	0.0050127	400	2.00508	100
98	0.0168345	100	1.68345	100
99	0.00590585	40	0.236234	100
-------------------
1481406370
0	0.0191967	20	0.383935	100
